191	1.915	0
192	1.925	0
193	1.935	0
194	1.945	0
195	1.955	0
196	1.965	0
197	1.975	0
198	1.985	0
199	1.995	0
200	2.005	0
201	2.015	0
202	2.025	0
203	2.035	0
204	2.045	0
205	2.055	0
206	2.065	0
207	2.075	0
208	2.085	0
209	2.095	0
210	2.105	0
211	2.115	0
212	2.125	0
213	2.135	0
214	2.145	0
215	2.155	0
216	2.165	0
217	2.175	0
218	2.185	0
219	2.195	0
220	2.205	0
221	2.215	0
222	2.225	0
223	2.235	0
224	2.245	0
225	2.255	0
226	2.265	0
227	2.275	0
228	2.285	0
229	2.295	0
230	2.305	0
231	2.315	0
232	2.325	0
233	2.335	0
234	2.345	0
235	2.355	0
236	2.365	0
237	2.375	0
238	2.385	0
239	2.395	0
240	2.405	0
241	2.415	0
242	2.425	0
243	2.435	0
244	2.445	0
245	2.455	0
246	2.465	0
247	2.475	0
248	2.485	0
249	2.495	0
250	2.505	0
251	2.515	0
252	2.525	0
253	2.535	0
254	2.545	0
255	2.555	0
256	2.565	0
257	2.575	0
258	2.585	0
259	2.595	0
260	2.605	0
261	2.615	0
262	2.625	0
263	2.635	0
264	2.645	0
265	2.655	0
266	2.665	0
267	2.675	0
268	2.685	0
269	2.695	0
270	2.705	0
271	2.715	0
272	2.725	0
273	2.735	0
274	2.745	0
275	2.755	0
276	2.765	0
277	2.775	0
278	2.785	0
279	2.795	0
280	2.805	0
281	2.815	0
282	2.825	0
283	2.835	0
284	2.845	0
285	2.855	0
286	2.865	0
287	2.875	0
288	2.885	0
289	2.895	0
290	2.905	0
291	2.915	0
292	2.925	0
293	2.935	0
294	2.945	0
295	2.955	0
296	2.965	0
297	2.975	0
298	2.985	0
299	2.995	0
300	3.005	0
301	3.015	0
302	3.025	0
303	3.035	0
304	3.045	0
305	3.055	0
306	3.065	0
307	3.075	0
308	3.085	0
309	3.095	0
310	3.105	0
311	3.115	0
312	3.125	0
313	3.135	0
314	3.145	0
315	3.155	0
316	3.165	0
317	3.175	0
318	3.185	0
319	3.195	0
320	3.205	0
321	3.215	0
322	3.225	0
323	3.235	0
324	3.245	0
325	3.255	0
326	3.265	0
327	3.275	0
328	3.285	0
329	3.295	0
330	3.305	0
331	3.315	0
332	3.325	0
333	3.335	0
334	3.345	0
335	3.355	0
336	3.365	0
337	3.375	0
338	3.385	0
339	3.395	0
340	3.405	0
341	3.415	0
342	3.425	0
343	3.435	0
344	3.445	0
345	3.455	0
346	3.465	0
347	3.475	0
348	3.485	0
349	3.495	0
350	3.505	0
351	3.515	0
352	3.525	0
353	3.535	0
354	3.545	0
355	3.555	0
356	3.565	0
357	3.575	0
358	3.585	0
359	3.595	0
360	3.605	0
361	3.615	0
362	3.625	0
363	3.635	0
364	3.645	0
365	3.655	0
366	3.665	0
367	3.675	0
368	3.685	0
369	3.695	0
370	3.705	0
371	3.715	0
372	3.725	0
373	3.735	0
374	3.745	0
375	3.755	0
376	3.765	0
377	3.775	0
378	3.785	0
379	3.795	0
380	3.805	0
381	3.815	0
382	3.825	0
383	3.835	0
384	3.845	0
385	3.855	0
386	3.865	0
387	3.875	0
388	3.885	0
389	3.895	0
390	3.905	0
391	3.915	0
392	3.925	0
393	3.935	0
394	3.945	0
395	3.955	0
396	3.965	0
397	3.975	0
398	3.985	0
399	3.995	0
400	4.005	0
401	4.015	0
402	4.025	0
403	4.035	0
404	4.045	0
405	4.055	0
406	4.065	0
407	4.075	0
408	4.085	0
409	4.095	0
410	4.105	0
411	4.115	0
412	4.125	0
413	4.135	0
414	4.145	0
415	4.155	0
416	4.165	0
417	4.175	0
418	4.185	0
419	4.195	0
420	4.205	0
421	4.215	0
422	4.225	0
423	4.235	0
424	4.245	0
425	4.255	0
426	4.265	0
427	4.275	0
428	4.285	0
429	4.295	0
430	4.305	0
431	4.315	0
432	4.325	0
433	4.335	0
434	4.345	0
435	4.355	0
436	4.365	0
437	4.375	0
438	4.385	0
439	4.395	0
440	4.405	0
441	4.415	0
442	4.425	0
443	4.435	0
444	4.445	0
445	4.455	0
446	4.465	0
447	4.475	0
448	4.485	0
449	4.495	0
450	4.505	0
451	4.515	0
452	4.525	0
453	4.535	0
454	4.545	0
455	4.555	0
456	4.565	0
457	4.575	0
458	4.585	0
459	4.595	0
460	4.605	0
461	4.615	0
462	4.625	0
463	4.635	0
464	4.645	0
465	4.655	0
466	4.665	0
467	4.675	0
468	4.685	0
469	4.695	0
470	4.705	0
471	4.715	0
472	4.725	0
473	4.735	0
474	4.745	0
475	4.755	0
476	4.765	0
477	4.775	0
478	4.785	0
479	4.795	0
480	4.805	0
481	4.815	0
482	4.825	0
483	4.835	0
484	4.845	0
485	4.855	0
486	4.865	0
487	4.875	0
488	4.885	0
489	4.895	0
490	4.905	0
491	4.915	0
492	4.925	0
493	4.935	0
494	4.945	0
495	4.955	0
496	4.965	0
497	4.975	0
498	4.985	0
499	4.995	0
500	5.005	0
501	5.015	0
502	5.025	0
503	5.035	0
504	5.045	0
505	5.055	0
506	5.065	0
507	5.075	0
508	5.085	0
509	5.095	0
510	5.105	0
511	5.115	0
512	5.125	0
513	5.135	0
514	5.145	0
515	5.155	0
516	5.165	0
517	5.175	0
518	5.185	0
519	5.195	0
520	5.205	0
521	5.215	0
522	5.225	0
523	5.235	0
524	5.245	0
525	5.255	0
526	5.265	0
527	5.275	0
528	5.285	0
529	5.295	0
530	5.305	0
531	5.315	0
532	5.325	0
533	5.335	0
534	5.345	0
535	5.355	0
536	5.365	0
537	5.375	0
538	5.385	0
539	5.395	0
540	5.405	0
541	5.415	0
542	5.425	0
543	5.435	0
544	5.445	0
545	5.455	0
546	5.465	0
547	5.475	0
548	5.485	0
549	5.495	0
550	5.505	0
551	5.515	0
552	5.525	0
553	5.535	0
554	5.545	0
555	5.555	0
556	5.565	0
557	5.575	0
558	5.585	0
559	5.595	0
560	5.605	0
561	5.615	0
562	5.625	0
563	5.635	0
564	5.645	0
565	5.655	0
566	5.665	0
567	5.675	0
568	5.685	0
569	5.695	0
570	5.705	0
571	5.715	0
572	5.725	0
573	5.735	0
574	5.745	0
575	5.755	0
576	5.765	0
577	5.775	0
578	5.785	0
579	5.795	0
580	5.805	0
581	5.815	0
582	5.825	0
583	5.835	0
584	5.845	0
585	5.855	0
586	5.865	0
587	5.875	0
588	5.885	0
589	5.895	0
590	5.905	0
591	5.915	0
592	5.925	0
593	5.935	0
594	5.945	0
595	5.955	0
596	5.965	0
597	5.975	0
598	5.985	0
599	5.995	0
600	6.005	0
601	6.015	0
602	6.025	0
603	6.035	0
604	6.045	0
605	6.055	0
606	6.065	0
607	6.075	0
608	6.085	0
609	6.095	0
610	6.105	0
611	6.115	0
612	6.125	0
613	6.135	0
614	6.145	0
615	6.155	0
616	6.165	0
617	6.175	0
618	6.185	0
619	6.195	0
620	6.205	0
621	6.215	0
622	6.225	0
623	6.235	0
624	6.245	0
625	6.255	0
626	6.265	0
627	6.275	0
628	6.285	0
629	6.295	0
630	6.305	0
631	6.315	0
632	6.325	0
633	6.335	0
634	6.345	0
635	6.355	0
636	6.365	0
637	6.375	0
638	6.385	0
639	6.395	0
640	6.405	0
641	6.415	0
642	6.425	0
643	6.435	0
644	6.445	0
645	6.455	0
646	6.465	0
647	6.475	0
648	6.485	0
649	6.495	0
650	6.505	0
651	6.515	0
652	6.525	0
653	6.535	0
654	6.545	0
655	6.555	0
656	6.565	0
657	6.575	0
658	6.585	0
659	6.595	0
660	6.605	0
661	6.615	0
662	6.625	0
663	6.635	0
664	6.645	0
665	6.655	0
666	6.665	0
667	6.675	0
668	6.685	0
669	6.695	0
670	6.705	0
671	6.715	0
672	6.725	0
673	6.735	0
674	6.745	0
675	6.755	0
676	6.765	0
677	6.775	0
678	6.785	0
679	6.795	0
680	6.805	0
681	6.815	0
682	6.825	0
683	6.835	0
684	6.845	0
685	6.855	0
686	6.865	0
687	6.875	0
688	6.885	0
689	6.895	0
690	6.905	0
691	6.915	0
692	6.925	0
693	6.935	0
694	6.945	0
695	6.955	0
696	6.965	0
697	6.975	0
698	6.985	0
699	6.995	0
700	7.005	0
701	7.015	0
702	7.025	0
703	7.035	0
704	7.045	0
705	7.055	0
706	7.065	0
707	7.075	0
708	7.085	0
709	7.095	0
710	7.105	0
711	7.115	0
712	7.125	0
713	7.135	0
714	7.145	0
715	7.155	0
716	7.165	0
717	7.175	0
718	7.185	0
719	7.195	0
720	7.205	0
721	7.215	0
722	7.225	0
723	7.235	0
724	7.245	0
725	7.255	0
726	7.265	0
727	7.275	0
728	7.285	0
729	7.295	0
730	7.305	0
731	7.315	0
732	7.325	0
733	7.335	0
734	7.345	0
735	7.355	0
736	7.365	0
737	7.375	0
738	7.385	0
739	7.395	0
740	7.405	0
741	7.415	0
742	7.425	0
743	7.435	0
744	7.445	0
745	7.455	0
746	7.465	0
747	7.475	0
748	7.485	0
749	7.495	0
750	7.505	0
751	7.515	0
752	7.525	0
753	7.535	0
754	7.545	0
755	7.555	0
756	7.565	0
757	7.575	0
758	7.585	0
759	7.595	0
760	7.605	0
761	7.615	0
762	7.625	0
763	7.635	0
764	7.645	0
765	7.655	0
766	7.665	0
767	7.675	0
768	7.685	0
769	7.695	0
770	7.705	0
771	7.715	0
772	7.725	0
773	7.735	0
774	7.745	0
775	7.755	0
776	7.765	0
777	7.775	0
778	7.785	0
779	7.795	0
780	7.805	0
781	7.815	0
782	7.825	0
783	7.835	0
784	7.845	0
785	7.855	0
786	7.865	0
787	7.875	0
788	7.885	0
789	7.895	0
790	7.905	0
791	7.915	0
792	7.925	0
793	7.935	0
794	7.945	0
795	7.955	0
796	7.965	0
797	7.975	0
798	7.985	0
799	7.995	0
800	8.005	0
801	8.015	0
802	8.025	0
803	8.035	0
804	8.045	0
805	8.055	0
806	8.065	0
807	8.075	0
808	8.085	0
809	8.095	0
810	8.105	0
811	8.115	0
812	8.125	0
813	8.135	0
814	8.145	0
815	8.155	0
816	8.165	0
817	8.175	0
818	8.185	0
819	8.195	0
820	8.205	0
821	8.215	0
822	8.225	0
823	8.235	0
824	8.245	0
825	8.255	0
826	8.265	0
827	8.275	0
828	8.285	0
829	8.295	0
830	8.305	0
831	8.315	0
832	8.325	0
833	8.335	0
834	8.345	0
835	8.355	0
836	8.365	0
837	8.375	0
838	8.385	0
839	8.395	0
840	8.405	0
841	8.415	0
842	8.425	0
843	8.435	0
844	8.445	0
845	8.455	0
846	8.465	0
847	8.475	0
848	8.485	0
849	8.495	0
850	8.505	0
851	8.515	0
852	8.525	0
853	8.535	0
854	8.545	0
855	8.555	0
856	8.565	0
857	8.575	0
858	8.585	0
859	8.595	0
860	8.605	0
861	8.615	0
862	8.625	0
863	8.635	0
864	8.645	0
865	8.655	0
866	8.665	0
867	8.675	0
868	8.685	0
869	8.695	0
870	8.705	0
871	8.715	0
872	8.725	0
873	8.735	0
874	8.745	0
875	8.755	0
876	8.765	0
877	8.775	0
878	8.785	0
879	8.795	0
880	8.805	0
881	8.815	0
882	8.825	0
883	8.835	0
884	8.845	0
885	8.855	0
886	8.865	0
887	8.875	0
888	8.885	0
889	8.895	0
890	8.905	0
891	8.915	0
892	8.925	0
893	8.935	0
894	8.945	0
895	8.955	0
896	8.965	0
897	8.975	0
898	8.985	0
899	8.995	0
900	9.005	0
901	9.015	0
902	9.025	0
903	9.035	0
904	9.045	0
905	9.055	0
906	9.065	0
907	9.075	0
908	9.085	0
909	9.095	0
910	9.105	0
911	9.115	0
912	9.125	0
913	9.135	0
914	9.145	0
915	9.155	0
916	9.165	0
917	9.175	0
918	9.185	0
919	9.195	0
920	9.205	0
921	9.215	0
922	9.225	0
923	9.235	0
924	9.245	0
925	9.255	0
926	9.265	0
927	9.275	0
928	9.285	0
929	9.295	0
930	9.305	0
931	9.315	0
932	9.325	0
933	9.335	0
934	9.345	0
935	9.355	0
936	9.365	0
937	9.375	0
938	9.385	0
939	9.395	0
940	9.405	0
941	9.415	0
942	9.425	0
943	9.435	0
944	9.445	0
945	9.455	0
946	9.465	0
947	9.475	0
948	9.485	0
949	9.495	0
950	9.505	0
951	9.515	0
952	9.525	0
953	9.535	0
954	9.545	0
955	9.555	0
956	9.565	0
957	9.575	0
958	9.585	0
959	9.595	0
960	9.605	0
961	9.615	0
962	9.625	0
963	9.635	0
964	9.645	0
965	9.655	0
966	9.665	0
967	9.675	0
968	9.685	0
969	9.695	0
970	9.705	0
971	9.715	0
972	9.725	0
973	9.735	0
974	9.745	0
975	9.755	0
976	9.765	0
977	9.775	0
978	9.785	0
979	9.795	0
980	9.805	0
981	9.815	0
982	9.825	0
983	9.835	0
984	9.845	0
985	9.855	0
986	9.865	0
987	9.875	0
988	9.885	0
989	9.895	0
990	9.905	0
991	9.915	0
992	9.925	0
993	9.935	0
994	9.945	0
995	9.955	0
996	9.965	0
997	9.975	0
998	9.985	0
999	9.995	0
